id,sourceId,title,author,difficulty,popularity,about,startRow,startCol,startDirection,allowedCommands,slotsPerFunction,rows
catalog-2168,2168,Spring 2,keba,3,26,,11,5,right,4,"[8, 0, 0, 0, 0]","["" rrrrrrrrrrr"", "" r         r"", "" r rrrrrrr r"", "" r r     r r"", "" r r rrr r r"", "" r r R r r r"", "" r r   r r r"", "" r rrrrr r r"", "" r       r r"", "" rrrrrrrrr r"", ""           r"", ""Gggggggggggr""]"
catalog-2608,2608,A strange cross,anton_s,3,26,,5,5,right,0,"[6, 5, 0, 0, 0]","["" RGGGR     "", "" G   G RGGR"", "" G R G G  G"", "" RGR G RR G"", ""     G    G"", ""RGGGGbGGGGR"", ""G    G     "", ""G RR G RGR "", ""G  G G R G "", ""RGGR G   G "", ""     RGGGR ""]"
catalog-2738,2738,Bromidic Platitud,axorion,3,26,The perfect name for a hackneyed puzzle.,11,0,up,0,"[6, 6, 3, 3, 0]","[""R  R  R  R  R  R"", ""b gb  b  b  b  b"", ""b b  gb  b  b  b"", ""b b gb  gb  b  b"", ""b b b  gb  gb  b"", ""b b b gb  gb  gb"", ""b b b b  gb  gb "", ""b b b b gb  gb  "", ""b b b b b  gb R "", ""b b b b b gb  b "", ""b b b b b b R b "", ""bbbbbbbbbbbbbbbB""]"
catalog-4200,4200,small logarithmic pyramid,denisb,2,26,(hope easy one),5,0,right,0,"[5, 5, 0, 0, 0]","[""               G"", ""              bG"", ""             BBG"", ""           BBBBG"", ""       BBBBBBBBG"", ""bBBBBBBBBBBBBBBG""]"
catalog-380,380,Two Paths,cybermg,3,464,Can you take both?,0,6,right,0,"[4, 4, 4, 0, 0]","[""bggggggggggggb"", ""g            g"", ""g            g"", ""g            g"", ""g            g"", ""g            g"", ""g            g"", ""G            G""]"
catalog-112,112,Dizziness,evko,3,180,Count steps and turn,9,0,up,0,"[2, 3, 0, 0, 0]","[""  rbbbgbbbbr "", ""  gr       b "", ""   b       b "", ""   b GG    gg"", ""rbbg GGbbbg b"", ""b         b b"", ""b         b b"", ""b      rbbg b"", ""b      rbbbbr"", ""b            ""]"
catalog-82,82,One Star 2,glum,3,128,It's easy too...,5,1,left,0,"[4, 5, 0, 0, 0]","["" gggggggggggg "", ""g         ggBg"", ""g        ggrgg"", ""g       ggrg g"", ""g      ggrg  g"", ""ggggggggrg   g"", "" gggggggggggg ""]"
catalog-108,108,First kind of memory,evko,3,179,"it's hint to ""Two kind of memory""",6,6,right,0,"[3, 3, 0, 0, 0]","[""gggggrrrg gggrg"", ""r       g r   g"", ""r       g r   g"", ""r       g g   g"", ""g       r g   g"", ""g       r g   r"", ""g     rgg G   r"", ""g             r"", ""grrrrrrgggggggg""]"
catalog-165,165,Paint your way to the stars,igoro,2,230,"Use the ""paint red"" command!",1,6,right,1,"[4, 0, 0, 0, 0]","[""BBbbbbbbbbbbBB"", ""BBbbbbbbbbbbBB""]"
catalog-185,185,Explore the world 2,igoro,4,25,No need to be exponential...,9,0,right,1,"[4, 10, 0, 0, 0]","[""rrrrrrrrrrrr  "", ""BBBBBBBBBBBr  "", ""BBBBBBBBBBBr  "", ""Br      Br    "", ""Br  rrr Br rrr"", ""Br  BBr Br BBr"", ""Br  BBr BrrBBr"", ""BrrrBBrrBBBBBr"", ""BBBBBBBBBBBBBr"", ""bBBBBBBBBBBBBr""]"
catalog-234,234,"""Shuriken""",alvarom,3,75,can you beat the ninja star?,4,3,right,1,"[10, 5, 0, 0, 0]","[""  BB    "", ""  BB    "", ""   b  BB"", ""   bbbBB"", ""BBbbb   "", ""BB  b   "", ""    BB  "", ""    BB  ""]"
catalog-342,342,Complete Grid,recursive,3,25,,10,0,up,0,"[10, 10, 5, 0, 0]","[""RBBBBBBBBBBBBBR"", ""B B B B B B B B"", ""BBBBBBBBBBBBBBB"", ""B B B B B B B B"", ""BBBBBBBBBBBBBBB"", ""B B B B B B B B"", ""BBBBBBBBBBBBBBB"", ""B B B B B B B B"", ""BBBBBBBBBBBBBBB"", ""B B B B B B B B"", ""rBBBBBBBBBBBBBR""]"
catalog-466,466,Traversing The Hypotenuse,wallacoloo,3,25,,11,0,up,1,"[10, 5, 10, 10, 10]","[""B RR          "", ""B RRR         "", ""R RRRR        "", ""R R RRR       "", ""B RR RRR      "", ""R RRR RRR     "", ""R R RR RRR    "", ""R R  RR RRR   "", ""B RR  RR RRR  "", ""R RRR  RR RRR "", ""R R RR  RR RRR"", ""gGGBBBBBBBBBBB""]"
catalog-563,563,Symmetry - Diagonal Path,markbyers,4,25,,8,7,left,0,"[5, 5, 5, 0, 0]","["" bbbbb    rrrrr "", ""bbGbGbb  rrRrRrr"", ""bGbGbGbbrrRrRrRr"", ""bbbbbbGbrRrrrrrr"", ""   bbGbbrrRrr   "", ""  bbGbb  rrRrr  "", "" bbGbb    rrRrr "", "" bGbb bbrr rrRr "", "" bbGbbbgRrrrRrr "", ""  bbGbGbrRrRrr  "", ""   bbGbbrrRrr   "", ""    bbb  rrr    ""]"
catalog-976,976,another ninja star,timotheeee,3,25,,3,3,right,1,"[8, 0, 0, 0, 0]","["" BBBG   "", "" B  GBBB"", "" B  G  B"", ""GGGgG  B"", ""B  GGGGG"", ""B  G  B "", ""BBBG  B "", ""   GBBB ""]"
catalog-996,996,Pac Man,beaza,3,25,,6,6,left,0,"[5, 5, 0, 0, 0]","[""BBBBB  BBBBB"", ""B B B  B B B"", ""BBRBB  BBRBB"", ""B B B  B B B"", ""BBBBGBBGBBBB"", ""    B  B    "", ""BBBBGBbGBBBB"", ""B B B  B B B"", ""BBRBB  BBRBB"", ""B B B  B B B"", ""BBBBB  BBBBB""]"
catalog-1563,1563,Counting disharmony,kraker,2,25,There is a 5-3-2-2 and a 6-2-2 solution (and probably more).,4,8,right,0,"[6, 3, 2, 2, 0]","[""R   rbbbbrrrrrr"", ""r   r         b"", ""r   r         b"", ""r   r         b"", ""r   b   brr   b"", ""b   b     b   b"", ""b   b     r   r"", ""b   rrrrbbr   r"", ""b             r"", ""b             r"", ""b             r"", ""rrrrrrrrbbbbbbr""]"
catalog-1612,1612,pushd,dannythorne,3,25,,11,0,up,0,"[4, 4, 4, 4, 4]","[""BBBBBB          "", ""     BgrBBBBBB  "", ""BB          BB  "", ""gB          g   "", ""gB          r   "", ""BB BBgrggrggrgB "", ""BBBB        B BB"", ""Brg         BBBB"", ""Bgr          BB "", ""Brg             "", ""BBBBrggBBBBBBBBB"", ""b BBBBBBBBBBBrrB""]"
catalog-2456,2456,Free Victory!,benjaminrr,2,25,,11,0,right,0,"[7, 3, 0, 0, 0]","["" rrrrrr  BBBB gg"", ""rrrrrr  BBBBB gg"", ""rrrrr  BBBBBB gg"", ""rrrr  BBBBBB   g"", ""rrr  BBBBBB  r  "", ""rr  BBBBBB  rrr "", ""r  BBBBBB  rrrrr"", ""  BBBBBB   rrrrr"", "" BBBBBB  g  rrrr"", "" BBBBB  ggg  rrr"", "" BBBB  ggggg  rr"", ""bBBB  ggggggg  r""]"
catalog-2458,2458,Once or Twice,axorion,3,25,Looks more difficult than it is. Just use a bit of logic.,8,3,up,0,"[5, 5, 5, 0, 0]","[""   Bbbrbbbbbbbg"", ""   b     b  b b"", ""   b     r  b b"", ""   b     bbbg b"", ""BbrbbbB  b    b"", ""b  b  r  b Bbbb"", ""b  gbbbbbB     "", ""b  b r         "", ""b  b b         "", ""gbbbbB         ""]"
catalog-2952,2952,Turning Tricks,axorion,3,25,"""I'm not bad I'm just drawn that way."", Jessica Rabbit ",10,15,up,0,"[6, 5, 0, 0, 0]","[""       gbbbbbbb "", ""       b      b "", ""bbbbbbbb      b "", ""b             b "", ""b     rbbb    b "", ""b  bbbb  bbg  br"", ""rb b       bbg b"", "" b gbb       b b"", "" b   B    bbbb b"", "" b     bbbr    b"", "" bbbbbbr       b""]"
catalog-3102,3102,Autumn,kraker,2,25,Easier than Spring,6,0,right,1,"[5, 5, 0, 0, 0]","[""  GrrrrrrrrrrrrG"", ""  r            r"", ""  r GrrrrrrrG  r"", ""  r r       r  r"", ""  r r GrrrG r  r"", ""  r r r   r r  r"", ""rrGrGrGrGrGrGrrG"", ""  r r GrG r r   "", ""  r r     r r   "", ""  r GrrrrrG r   "", ""  r         r   "", ""  GrrrrrrrrrG   ""]"
catalog-3205,3205,3 o'clock,shaggy12,3,25,,6,7,up,7,"[8, 0, 0, 0, 0]","[""ggggggggggggggg"", ""g      g      g"", ""g      R      g"", ""g      b      g"", ""g      b      g"", ""g      b      g"", ""g     RbbbbbbRg"", ""g      b      g"", ""g      R      g"", ""g             g"", ""g             g"", ""ggggggggggggggg""]"
catalog-3597,3597,Swirly Sue's Stack,avarga,3,25,,5,13,right,4,"[3, 3, 0, 0, 0]","[""     RbbbGbbbbR"", ""GG   b GbbG   b"", ""GbbR b b bb   b"", "" b   b b bb   b"", "" bGbbbbG bb   b"", "" bb  GbbbRbbGbR"", "" bb  b   bb b  "", "" bGbbG   bb b  "", "" b       GbbG  "", "" b        b    "", "" GbbbbbbbbGbG  ""]"
catalog-9907,9907,ProMan,niksan,1,25,,0,2,right,2,"[5, 0, 0, 0, 0]","[""BbbBbbR"", ""   b  b"", ""   b  b"", ""   RbbR""]"
catalog-15093,15093,vid test Level 8,pschbb12,2,25,ICbDJpHTEnQ t=927,2,5,right,0,"[4, 0, 0, 0, 0]","[""BBB      BBB"", ""B B      B B"", ""BBggggggggBB"", ""  g      g  "", ""  g      g  "", ""  g      g  "", ""  g      g  "", ""  g      g  "", ""BBggggggggBB"", ""B B      B B"", ""BBB      BBB""]"
catalog-615,615,Turn around,markbyers,3,1348,,0,6,left,0,"[10, 0, 0, 0, 0]","[""bbbbbbbbbbbbbbbB""]"
catalog-761,761,mirror percent,timotheeee,2,49,,0,11,left,0,"[7, 5, 0, 0, 0]","[""RBBBBBBBBBBb"", ""BRBBBBBGGGGB"", ""BBRBBBBGGGgB"", ""BBBRBBBGGGgB"", ""BBBBRBBGGGgB"", ""BBBBBRBBBBbB"", ""BBBBBBRBBBbB"", ""BGGGGBBRBBbB"", ""BGGGGBBBRBbB"", ""BGGGGBBBBRbB"", ""BggggbbbbbrB"", ""BBBBBBBBBBBR""]"
catalog-909,909,Stack and Turn 2,markbyers,3,49,This two function counting technique is useful to know for the Symmetry puzzles.,9,0,up,0,"[3, 2, 2, 0, 0]","[""rR"", ""r "", ""r "", ""r "", ""r "", ""b "", ""b "", ""b "", ""b "", ""b ""]"
catalog-88,88,Incomplete grid,igoro,3,361,,10,8,up,0,"[5, 5, 10, 0, 0]","[""        B B    "", ""        b b    "", ""  B   BbgbgbB  "", ""  b     b b    "", ""BbgbB BbgbB B  "", ""  b b b b b b  "", ""BbgbgbgbgbgbgbB"", ""  b b b b b b  "", ""BbgbB BbgbB B  "", ""  b     b      "", ""  B   BbgbB    ""]"
catalog-302,302,Use the map II,snydej,4,24,,11,3,up,0,"[5, 10, 10, 0, 0]","[""bbbbbbbb       "", ""bbbbGGGb RRR   "", ""bGGGGbGb R RRRR"", ""bGbbbbGb R    R"", ""bGGGGGGGRRRRRRR"", ""bbbbbbGb R     "", ""bGGGGGGb RRRRRR"", ""bGbbbbbb      R"", ""bGbGGGGb RRRR R"", ""bGbGbbGb R  R R"", ""bGGGGGGb RRRRRR"", ""bbbgbbbb    R  ""]"
catalog-308,308,Blobs and Bridges,snydej,4,24,,6,7,right,0,"[10, 10, 0, 0, 0]","[""  GG       GGG  "", "" GRRG     GRRRG "", ""GRRRG     GRRRRG"", "" BGG       GGRRG"", "" B     GG  GRRRG"", "" B G  GRRBBBRGG "", "" BGRBBBrRG  G   "", ""GRRRG  GG       "", ""GRRRRG    GGG   "", ""GRRRRRBBBBRRRG  "", "" GRRRG    GRRG  "", ""  GGG      GG   ""]"
catalog-322,322,Bigger is better,snydej,4,24,,1,0,right,0,"[6, 8, 0, 0, 0]","[""  B          B  "", ""rBR bRRRRRRRBR  "", ""  R    B     R  "", ""  R    R     R  "", ""  B    R B   R  "", "" BRRRRBR R   B  "", ""       R RBRRRRB"", ""BRRBR  B R      "", "" B       R      "", "" R       B      "", "" RBRRRRRRRRRRRRB"", "" B              ""]"
catalog-412,412,Triangle,snydej,3,24,,7,0,right,0,"[10, 10, 5, 5, 0]","[""       B       "", ""      BBB      "", ""     BBBBB     "", ""    BBBBBBB    "", ""   BBBBBBBBB   "", ""  BBBBBBBBBBB  "", "" BBBBBBBBBBBBB "", ""rGGGGGGGGGGGGGG""]"
catalog-442,442,Burnt Bridges,markbyers,4,24,,0,0,right,0,"[10, 5, 5, 5, 5]","[""bbbbbbbbbbbbbbbg"", ""bRbbRbRbbbRRbRbb"", ""               b"", "" R  R R   RR R b"", ""bbbbbbbbbbbbbbbg""]"
catalog-462,462,Just a spiral,willbir,3,24,,6,7,right,0,"[3, 3, 2, 0, 0]","[""gBbbgBgbbGbgBBbg"", ""b              b"", ""B              B"", ""g gbGbbgBbgBbg G"", ""b b          B b"", ""B G          G B"", ""g g    gbGbGbg g"", ""b B            B"", ""g gbbBgbGbgBBgbg"", ""B               "", ""b              B"", ""gbbgbBbgbBbgbBbg""]"
catalog-467,467,Traversing The Hypotenuse (finished),wallacoloo,3,24,This is the way it was meant to be...,11,0,up,1,"[10, 10, 10, 10, 10]","[""B BB          "", ""B BBB         "", ""R BBBB        "", ""R B BBB       "", ""B BB BBB      "", ""R BBB BBB     "", ""R B BB BBB    "", ""R B  BB BBB   "", ""B BB  BB BBB  "", ""R BBB  BB BBB "", ""R B BB  BB BBB"", ""gGGBBBBBBBBBBB""]"
catalog-486,486,Follow The Snakes,markbyers,3,24,,1,0,right,0,"[10, 10, 10, 10, 0]","[""GGGGR  GGGGGR   "", ""bbbbbbbbbbbbbbr "", ""    GGGR    GGb "", ""             Gb "", ""GGGGR  GGGR  RbG"", ""Grbbbbbbbbb   bG"", ""Gb  GGGR     GbR"", ""GbR          Gb "", "" bG          RbG"", "" bGGG RGGGGG  bG"", "" rbbbbbbbbbbbbrG"", ""    RGG    RGGGG""]"
catalog-645,645,Lessons Learned,bahkoo,3,24,Obstacle Course! Play other puzzles if you're having difficulty with a section!,8,14,left,0,"[5, 3, 4, 7, 6]","[""RbbbbbbbbbbbbbbR"", ""b        b      "", ""G        b bbbbb"", ""b RRRRR  b bGGGb"", ""G R   R  b bG Gb"", ""b R   R  G bG Gb"", ""b R   R  b bG Gb"", ""b R   R  b bGGGb"", ""G     R  b bbbbR"", ""b     R  b     G"", ""b     R  bbbGbbb"", ""RRRRRRR         ""]"
catalog-1049,1049,Compact Instructions,sticky,3,24,Half-sized instructions,8,7,up,0,"[5, 5, 5, 0, 0]","[""          RRR R"", ""          R R R"", ""          RRRRR"", ""gbbbg       R  "", ""b  gbbbg  RRRRR"", ""b  ggggb  R R R"", ""R    gBGR RRR R"", ""R    gBgR     R"", ""R    gGbRRRRRRR"", ""R       R      "", ""RRRRRRRRR      ""]"
catalog-1060,1060,Red Continuation,rafaelromao,3,24,,11,0,up,0,"[5, 5, 0, 0, 0]","[""             R"", ""           rrr"", ""           r  "", ""         rrr  "", ""         r    "", ""       rrr    "", ""       r      "", ""       b      "", "" gbbbbbg      "", "" b            "", ""gg            "", ""b             ""]"
catalog-1189,1189,Variable Crosses Lite,keba,3,24,Add one per turn. Have we started too close?,3,7,right,0,"[4, 5, 0, 0, 0]","[""   G    G    "", ""   g    g    "", ""   g    g    "", "" GgrggbgrgggG"", ""   b    g    "", ""   g    g    "", ""   g    g    "", ""   g    b    "", ""GggrbgggrgG  "", ""   g    g    "", ""   G    g    "", ""        G    ""]"
catalog-1201,1201,Synapses,sticky,3,24,,11,0,right,0,"[5, 5, 10, 0, 0]","[""    R      R    "", ""    B      B R  "", ""RBBBBBBBBBBGBB  "", ""  B B      B B  "", ""RBGBBBBBBBBB B  "", ""  B B    B B B  "", ""  B B    G B G  "", ""RBBBBGBR BBGBBBR"", ""  B b    B B    "", ""  R R    R B    "", ""           B    "", ""bBBBGBBBBBBBBBBR""]"
catalog-1288,1288,Harp stacking,style,2,48,,11,0,up,0,"[9, 0, 0, 0, 0]","[""R R R R R R"", ""b b b b GbR"", ""b b b b b  "", ""b b b GbR  "", ""b b b b    "", ""b b GbR    "", ""b b b      "", ""b GbR      "", ""b b        "", ""GbR        "", ""b          "", ""b          ""]"
catalog-1357,1357,treesearch,spliffen,3,24,hoping to learn something from this...,0,7,down,0,"[10, 5, 6, 4, 5]","[""       r       "", ""       b       "", ""       b       "", ""       b       "", ""   rbbbrbbbr   "", ""   b       b   "", ""   b       b   "", ""rbbrbbr rbbrbbr"", ""b     b b     b"", ""b     b b     b"", ""G     G G     G""]"
catalog-1465,1465,Ends II,sticky,3,24,Or 'Huh Part3',2,13,down,0,"[5, 10, 5, 0, 0]","[""bbbbbbbbbbrb brb"", ""r          b r b"", ""b bbbbbbrb b b b"", ""b r      b b b b"", ""b b bbrb b b b b"", ""b b r  G b b b b"", ""b b b    r b b b"", ""b b brbbbb b b b"", ""b b        r b b"", ""b brbbbbbbbb b b"", ""b            r b"", ""brbbbbbbbbbbbb G""]"
catalog-1469,1469,Incremental,axorion,3,24,Fall through plus one. (My version of a classic),5,4,right,0,"[5, 5, 0, 0, 0]","[""          B     "", ""     B    B     "", ""     B    B     "", ""     B    B     "", ""     B    B     "", ""BBBBbRBBBBGBBBBB"", ""     B    B     "", ""     B    B     "", ""     B    B     "", ""     B          "", ""     B          "", ""     B          ""]"
catalog-1511,1511,Combo Breaker,snydej,3,24,,11,0,up,0,"[5, 5, 5, 5, 5]","[""RB            "", ""B             "", ""RGBRGBG       "", ""G             "", ""RGG           "", ""RGBRGR        "", ""RGBG          "", ""RGBRGBRR      "", ""RGBRGBRGBB    "", ""RGBRGBRGBRGBRR"", ""RGBRGR        "", ""rGBRGBRGBRB   ""]"
catalog-1519,1519,Meandering Margins,axorion,3,24,Linear symmetry with a nesty little twist.,1,0,right,0,"[10, 4, 4, 0, 0]","["" R   R   R R   B"", ""bb R b R b b R b"", "" b b b b b b b b"", "" b bbb b b b b b"", "" b b b b b bbb b"", "" b b b bbb b b b"", "" b b b b bbb b b"", "" b b bbb b b b b"", "" b b b b b b bbb"", "" bbb b b b b b b"", "" R b R b b R b R"", ""   R   R R   R  ""]"
catalog-1542,1542,Interception,kraker,3,24,Shift technique at the proper moment,6,0,right,0,"[5, 10, 5, 5, 0]","["" RRRRRRRRbb   "", ""RbbbbbbbbRb   "", ""Rb      bRb   "", ""RbbbbbbbgRgbbb"", "" RRRRRRRR    b"", ""          Bbbb"", ""bbbg        b "", ""   b B   gbbb "", ""   b b B b    "", ""   bbb b b    "", ""     bbb b    "", ""       bbb    ""]"
catalog-1684,1684,Left Turn,sticky,3,24,Inspired by 5-command 'Split Personality',11,14,up,0,"[5, 0, 0, 0, 0]","[""   Gb      GG   "", ""   Gbbbbbbbbb   "", ""Gb  b      b  GG"", ""Gbbbbbbbbbbbbbbb"", "" b  b      b  b "", "" b bbbbbG  b  b "", "" b GG  GG  b  b "", "" b Gbbbbb  b  b "", "" b         b  b "", "" b         b  b "", ""bbbbbbbbbbbbG b "", ""GG         bG b ""]"
catalog-1723,1723,Direction Deception - Red Arrow,masterluk,3,24,Defy the red arrow.,10,0,up,6,"[7, 0, 0, 0, 0]","[""rGGGGGGGGGr"", ""rGGGGGGGGrG"", ""rGGGGGGGrGG"", ""rGGGGGGrGGG"", ""rGGGGGrGGGG"", ""rGGGGrGGGGG"", ""rGGGrGGGGGG"", ""rGGrGGGGGGG"", ""rGrGGGGGGGG"", ""rrGGGGGGGGG"", ""rrrrrrrrrrr""]"
catalog-1870,1870,Double your count...,lendesg,2,24,half?,0,0,right,0,"[5, 6, 0, 0, 0]","[""bBBBBBGBBBBBBBBB"", ""      B        B"", ""      B        B"", ""      B        B"", ""      B        G"", ""      BBBGR    B"", ""          B    B"", ""          B    B"", ""          G    B"", ""          B    B"", ""          BBBGBB""]"
catalog-1990,1990,Count to 3,ebusiness,3,24,"Add 1 on blue, subtract 1 on green, turn and reset when the sum is 3.",9,0,right,0,"[8, 10, 6, 6, 0]","[""BBBBgggBgBBBgB"", ""B            B"", ""B            g"", ""             B"", ""BBBggBBBgBgB B"", ""B          B g"", ""B          g B"", ""BgBBgBBgBggBBB"", ""           B  "", ""rBBgBggBgBBB  ""]"
catalog-2604,2604,Left or Right?,mooofdoom,3,24,Use the reds to help you decide...,0,0,right,0,"[4, 3, 0, 0, 0]","[""bRbRbbbRbbbbbbbg"", ""               b"", ""    gRbbbRRbRg R"", ""    b       gbbg"", ""    b       bb  "", ""    R  gbbbRRg  "", "" gRRg  b    R   "", "" b     R    gbRg"", "" b     b       R"", "" b   gRgRbRbRRRg"", "" b   R b        "", "" gbRRg gbbbbbbbR""]"
catalog-2733,2733,Stack-extra,kraker,3,24,,9,0,right,0,"[6, 6, 5, 2, 0]","["" B              "", ""BG  B           "", "" bbbG B         "", ""    bbG    B    "", ""      bbbbbG    "", ""           bbbbR"", ""      bbbbbG    "", ""    bbG         "", "" bbbG           "", ""bG              ""]"
catalog-2982,2982,Telephone,benjaminrr,3,24,*ring ring*,0,0,right,1,"[7, 0, 0, 0, 0]","[""rbBbR          "", ""b b bbbbbbbbbbr"", ""BbbbB     rBbbB"", ""b b b     bbbbb"", ""RbBbR     Bbb b"", ""          rbbBr"", ""   rBBBr     B "", ""   BBbbBBBBBBB "", ""   BrBBrbbbbbB "", ""   Bbbbb bbbbB "", ""   rBBBBBBBBBr ""]"
catalog-587,587,The Cross,diechort,2,1957,It's a a cross,4,4,down,0,"[4, 4, 0, 0, 0]","[""    B    "", ""    g    "", ""    b    "", ""    b    "", ""BgbbrbbgB"", ""    b    "", ""    b    "", ""    g    "", ""    B    ""]"
catalog-278,278,Return of the Robo,abhishikt,2,381,,0,0,down,0,"[3, 7, 0, 0, 0]","[""bBB      "", ""B B      "", ""BBBBB    "", ""  B B    "", ""  BBBBB  "", ""    B B  "", ""    BBBBB"", ""      B B"", ""      BBR""]"
catalog-1211,1211,Stacking for newbies,style,2,119,,0,0,right,0,"[5, 0, 0, 0, 0]","[""bbbbbbbgggggggb"", ""              b"", ""bbbbbbggggggb b"", ""g           b b"", ""g bbbbggggb b b"", ""g g       g g g"", ""g g Bbbbbbb g g"", ""b b         g g"", ""b bgggggbbbbb g"", ""b             g"", ""bggggggbbbbbbbb""]"
catalog-151,151,Graph,recursive,3,379,Upsides and Downsides,5,0,right,0,"[8, 7, 2, 0, 0]","[""           G    "", ""           b    "", ""      G    b    "", ""      b G  bG   "", ""      b b  bb   "", ""bbrrbrgbgrbggbrB"", ""  bb b   b    b "", ""  Rb b   R    b "", ""   b R        b "", ""   R          b "", ""              b "", ""              R ""]"
catalog-20,20,Spiral to victory,igoro,2,517,,6,6,right,0,"[5, 5, 5, 0, 0]","[""brrrrrrrrrrr"", ""b          b"", ""b grrrrrrr b"", ""b g      g b"", ""b g brrr g b"", ""b g b  b g b"", ""b g b rb g b"", ""b g b    g b"", ""b g rrrrrg b"", ""b g        b"", ""B rrrrrrrrrb""]"
catalog-577,577,Symmetry - Right on Green,markbyers,3,47,,0,0,right,0,"[5, 5, 0, 0, 0]","[""bbbbg  rrrrR"", ""    b  r    "", ""  GbbbrrrR  "", ""  b b  r r  "", ""  GbG  RrR  ""]"
catalog-755,755,Blue Star Bizzar,ammonzing,2,47,Worm Hole! in Timespace!,6,7,right,2,"[4, 4, 2, 0, 0]","[""RggggggggggggggR"", ""b              g"", ""g RggggggggggR g"", ""b g          g g"", ""g g RggggggR g g"", ""b g g      g g g"", ""Rgbgbgbgbgbgbgbg"", ""b g g      R g g"", ""g g g        g g"", ""b g RggggggggR g"", ""g g            g"", ""B RggggggggggggR""]"
catalog-2464,2464,Foursquare puzzle,anton_s,2,70,,10,7,up,0,"[7, 0, 0, 0, 0]","[""RRR BBBB   BBBB"", ""R R B  B   B  B"", ""RRG B  B   B  B"", ""  G BGGGGGGGBBB"", ""  G    G   G   "", ""  G    G   G   "", ""  G    G   G   "", ""RRGGGGGGGGGGRR "", ""R R    G   R R "", ""RRR    G   RRR "", ""       g       ""]"
catalog-218,218,Mod 3 II,snydej,4,23,The red tile are 1. The blue tiles are 0. They form binary numbers (MSB first).,5,6,right,0,"[4, 3, 5, 0, 0]","[""GBG GRBBRBBRRRBG"", ""R B B          B"", ""R R R      GG  R"", ""R R GBRGRBGRb  B"", ""R R       BBR  R"", ""GBRB  bBBBGRR  R"", ""  G        BG  B"", ""GBRRGBRBRBBRRG R"", ""B R  GBRRRBBRG R"", ""R R  B     RR  B"", ""R B  R     BGBRG"", ""GBG  GBRRRBG    ""]"
catalog-246,246,Gridlock,recursive,4,23,Make your way through traffic to the checkpoints,11,0,right,0,"[10, 5, 5, 0, 0]","[""R R   R  R    R "", ""gbgbbbbbbgbR  gR"", ""b b   b  b    b "", ""b b   b  b  R b "", ""gbbbbbgbbgbbgbgR"", ""b b      b    b "", ""gbgbR R  gbbbbgR"", ""b     gbbgR   b "", ""b R   b     R b "", ""gbbbbbgbRR  gbbR"", ""b b   b  b  b b "", ""gbgbbbbbbgbbgbgR""]"
catalog-343,343,Writ Large,recursive,4,23,,7,10,down,0,"[10, 5, 5, 5, 0]","[""RRRRRRRRRRRRRRRR"", ""RRRRRRRRRRRRRRRR"", ""RR            RR"", ""RR            RR"", ""RR  RRRRRR    RR"", ""RR  RRRRgbbbg RR"", ""RR  RR  bR  b RR"", ""RR  RR  bRg b RR"", ""RR      bRgbg  b"", ""RR      bR     b"", ""RRRRRRRRgbbbbbbg"", ""RRRRRRRRRR      ""]"
catalog-437,437,Spot The Difference,markbyers,3,23,,0,0,down,0,"[10, 10, 5, 5, 5]","[""b  B  B  B  B   "", ""rr gg rgbrr gg  "", ""gg grbrr rr rr  "", ""rgbgg gg grbgg  "", ""gg gg gg rr grbb"", ""               b"", ""   ggbrg rr rrbb"", ""   rr rr rr gg  "", "" Bbrg gg rr gg  "", ""   gg rrbgrbrg  "", ""    B  B  B  B  ""]"
catalog-463,463,Big F,willbir,3,46,,11,0,up,0,"[3, 6, 4, 4, 4]","[""rBBBBBBBBBBB   "", ""brBBBBBBBBBB   "", ""bbrBBBBBBBBB   "", ""bbb            "", ""bbbrBBBBBBB    "", ""bbbbrBBBBBB    "", ""bbbbb          "", ""bbbbbrBBBB     "", ""bbbbbbrBBB     "", ""bbbbbbb        "", ""bbbbbbb       B"", ""bbbbbbbgbbbbbbb""]"
catalog-528,528,Long Journey,rafaelromao,3,23,,9,7,right,5,"[4, 4, 4, 4, 0]","[""      GBBBBBBBBG"", ""      B        B"", "" BBBBBRBBBBBBB B"", "" B B B B B B B B"", "" BBBBBBBBBBB R B"", ""             B B"", "" GBRBRBRBRBRBB B"", "" GBBBBBBBBBBBB B"", ""               B"", ""BBBBBBBbBBBBBBBG"", ""B B B B B B B B "", ""BBBBBBBBBBBBBBB ""]"
catalog-747,747,Measurements 2,markbyers,3,23,,0,0,right,0,"[10, 10, 5, 5, 5]","[""gbbrBBBrbbbGGG  "", ""gbbbrBBrbbGG    "", ""gbbrBBBBrGGGG   "", ""gbbbbrrbbbbb    "", ""grBrbbbbbbbG    "", ""gbbbbrBrbbbbG   "", ""grBBBBBBrbGGGGGG"", ""gbbbrBBBrbbGGG  "", ""grrbbbbb        "", ""grBBBBBBrGGGGGG "", ""gbbbrBrbbbbG    "", ""gbrBBBBrbGGGG   ""]"
